Nome_Municipio,UF,Taxa_Alfabetizacao,Pop_Alfabetizada,Populacao_Total,Vulnerabilidade_Real,Vulnerabilidade_Prevista,Score_Previsao,Previsao_Correta,prop_15_19,prop_20_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_65_mais,prop_brancos,prop_pretos,prop_pardos,prop_amarelos,prop_indigenas,prop_homens,prop_mulheres
São João da Varjota,PI,72.32,2487,3439,Média,Média,1.0,True,0.10439081128234952,0.08607153242221575,0.16109334108752543,0.19976737423669672,0.16080255888339634,0.1285257342250654,0.1593486478627508,0.07909275952311719,0.4222157603954638,0.49636522244838616,0.0,0.0023262576330328583,0.48793253852864205,0.512067461471358
Corinto,MG,91.85,17508,19062,Média,Média,1.0,True,0.08808099884587137,0.08928758787115727,0.16378134508446124,0.17338159689434476,0.15171545483160215,0.15921729094533627,0.17453572552722693,0.21388101983002833,0.1325674116042388,0.6518728360088133,0.0011016682404784387,0.000577064316441087,0.48546847130416537,0.5145315286958346
Glaucilândia,MG,90.13,2192,2432,Média,Média,1.0,True,0.09375,0.06907894736842106,0.12746710526315788,0.1846217105263158,0.17886513157894737,0.15871710526315788,0.1875,0.18585526315789475,0.09210526315789473,0.7220394736842105,0.0,0.0,0.49300986842105265,0.5069901315789473
Rolândia,PR,95.15,54465,57240,Média,Média,1.0,True,0.08043326345213138,0.0992313067784766,0.19694269741439552,0.1868798043326345,0.16097134870719776,0.13259958071278827,0.14294199860237597,0.565041928721174,0.06953179594689028,0.3520964360587002,0.012718378756114606,0.0006114605171208945,0.4821278825995807,0.5178721174004193
Ribeirópolis,SE,79.11,11027,13938,Média,Média,1.0,True,0.08875017936576267,0.0983641842445114,0.179652747883484,0.19457597933706414,0.16221839575261873,0.1295020806428469,0.14693643277371216,0.3542115081073325,0.04319127564930406,0.6003013344812742,0.0007892093557181805,0.001506672406371072,0.4801262734969149,0.519873726503085
Nantes,SP,92.51,1952,2110,Média,Média,1.0,True,0.0867298578199052,0.08151658767772511,0.1843601895734597,0.1895734597156398,0.17819905213270143,0.14881516587677726,0.13080568720379146,0.43601895734597157,0.08625592417061612,0.4729857819905213,0.0042654028436018955,0.00047393364928909954,0.4881516587677725,0.5118483412322274
Campina do Monte Alegre,SP,94.63,4579,4839,Média,Média,1.0,True,0.08038851002273197,0.09402769167183303,0.17338293035751187,0.1764827443686712,0.1680099194048357,0.14775780119859475,0.15995040297582144,0.6827856995246951,0.030791485844182682,0.27918991527175036,0.0049597024178549285,0.0022731969415168423,0.5027898326100434,0.4972101673899566
Apuí,AM,91.81,14031,15283,Média,Média,1.0,True,0.11457174638487208,0.11424458548714257,0.22855460315383105,0.21448668455146241,0.14303474448733888,0.1066544526598181,0.07845318327553491,0.26519662369953545,0.09657789700974939,0.6201007655565007,0.0034679055159327356,0.01465680821828175,0.5330105345809069,0.4669894654190931
Porteirão,GO,90.12,2836,3147,Média,Média,1.0,True,0.09945980298697171,0.1042262472195742,0.19510645058786147,0.22434064188115665,0.16587225929456625,0.11439466158245949,0.09659993644741023,0.3209405783285669,0.06895455989831585,0.609469335875437,0.0006355258976803305,0.0,0.5189068954559898,0.48109310454401016
São Sebastião do Maranhão,MG,82.32,6805,8267,Média,Média,1.0,True,0.1042699891133422,0.10088302891012459,0.15277609773799444,0.1789040764485303,0.15168743195838877,0.13729285109471392,0.17418652473690577,0.19922583766783597,0.05286077174307487,0.7475505019958872,0.00024192572880125802,0.00012096286440062901,0.5215918712955123,0.47840812870448773
Martinho Campos,MG,93.54,10755,11498,Média,Média,1.0,True,0.07983997216907288,0.08401461123673683,0.17342146460253957,0.17533484084188555,0.16646373282309967,0.14924334666898592,0.1716820316576796,0.4799965211341103,0.07644807792659593,0.4345103496260219,0.0006957731779439903,0.008349278135327882,0.500434858236215,0.499565141763785
Icaraí de Minas,MG,87.57,7439,8495,Média,Média,1.0,True,0.10005885815185403,0.10547380812242496,0.2020011771630371,0.2174220129487934,0.13878752207180695,0.10971159505591524,0.12654502648616833,0.17374926427310183,0.13584461447910537,0.6889935256032961,0.0011771630370806356,0.00023543260741612713,0.5125367863449087,0.4874632136550912
Antônio Olinto,PR,93.79,5388,5745,Média,Média,1.0,True,0.07885117493472585,0.07554395126196693,0.15491731940818101,0.16744995648389904,0.16832027850304612,0.17545691906005223,0.1794604003481288,0.7592689295039164,0.01792863359442994,0.22106179286335945,0.0,0.0017406440382941688,0.523585726718886,0.476414273281114
Sales Oliveira,SP,96.85,9139,9436,Média,Média,1.0,True,0.07460788469690546,0.08064857990674014,0.17698177193726156,0.19658753709198812,0.1625688851208139,0.14476473081814328,0.16384061042814752,0.71015260703688,0.046206019499788045,0.24025010597710894,0.0030733361593895717,0.000317931326833404,0.48420941076727425,0.5157905892327257
Caiçara,RS,95.65,3913,4091,Média,Média,1.0,True,0.06868736250305549,0.07406502077731605,0.1464189684673674,0.14690784649230018,0.15864091909068687,0.1818626252749939,0.22341725739428012,0.8100708873136152,0.010755316548521144,0.17844047910046443,0.0,0.0007333170373991689,0.5045221217306282,0.4954778782693718
Muaná,PA,89.99,29452,32728,Média,Média,1.0,True,0.1391774627230506,0.13609142019066242,0.22760327548276704,0.2032204839892447,0.1299193351258861,0.0824981667074065,0.08148985578098264,0.1253972133952579,0.055823759472011736,0.8186262527499389,0.0001222195062331948,3.05548765582987e-05,0.5093803471033977,0.4906196528966023
São Domingos do Cariri,PB,83.73,1709,2041,Média,Média,1.0,True,0.09162175404213621,0.09064184223419892,0.16854483096521314,0.17834394904458598,0.1489465948064674,0.14698677119059284,0.1749142577168055,0.43900048995590396,0.03184713375796178,0.5286624203821656,0.0004899559039686428,0.0,0.4865262126408623,0.5134737873591376
Pérola,PR,92.34,8933,9674,Média,Média,1.0,True,0.0691544345668803,0.07318585900351457,0.16694231961959893,0.19030390738060782,0.15991316931982633,0.15650196402728964,0.1839983460822824,0.5894149266074012,0.03990076493694439,0.3654124457308249,0.004238164151333471,0.0010336985734959686,0.4844945213975605,0.5155054786024396
Campo Erê,SC,91.47,6887,7529,Média,Média,1.0,True,0.09549741001461018,0.10001328197635809,0.18382255279585602,0.17572054721742594,0.15725860007969186,0.13149156594501263,0.15619604197104528,0.6663567538849781,0.031478283968654534,0.30123522380130163,0.0006640988179041042,0.0002656395271616417,0.4962146367379466,0.5037853632620534
Palmeiras do Tocantins,TO,84.62,3148,3720,Média,Média,1.0,True,0.1086021505376344,0.08924731182795699,0.19543010752688172,0.18413978494623656,0.1577956989247312,0.12634408602150538,0.13844086021505375,0.2064516129032258,0.17661290322580644,0.6129032258064516,0.0034946236559139786,0.0005376344086021505,0.5059139784946236,0.49408602150537634
Satuba,AL,90.42,16846,18630,Média,Média,1.0,True,0.09736983360171766,0.10059044551798176,0.22071926999463232,0.22914653784219002,0.16537842190016103,0.10772946859903382,0.07906602254428341,0.26682769726247985,0.1285024154589372,0.6016639828234032,0.001878690284487386,0.0011272141706924316,0.46961889425657544,0.5303811057434246
Tabocas do Brejo Velho,BA,78.12,7429,9510,Média,Média,1.0,True,0.10578338590956887,0.08990536277602523,0.18769716088328076,0.17981072555205047,0.15457413249211358,0.131335436382755,0.1508937960042061,0.2912723449001052,0.06982124079915877,0.6333333333333333,0.0014721345951629863,0.004100946372239748,0.5153522607781282,0.4846477392218717
Planaltina,GO,92.69,74120,79966,Média,Média,1.0,True,0.1100467698771978,0.11519895955781206,0.21868043918665434,0.2157416902183428,0.1602556086336693,0.10108045919515794,0.07899607333116575,0.24958107195558113,0.13773353675312008,0.6090213340669784,0.0015631643448465599,0.0021008928794737764,0.48922041867793814,0.5107795813220619
Arapuá,MG,93.16,2098,2252,Média,Média,1.0,True,0.06927175843694494,0.06127886323268206,0.15186500888099466,0.16119005328596803,0.1811722912966252,0.16163410301953818,0.2135879218472469,0.7344582593250444,0.0452930728241563,0.21847246891651864,0.0013321492007104796,0.0004440497335701599,0.5057726465364121,0.4942273534635879
Joaquim Felício,MG,86.91,2722,3132,Média,Média,1.0,True,0.08939974457215837,0.07662835249042145,0.15389527458492977,0.17464878671775225,0.1583652618135377,0.15932311621966794,0.18773946360153257,0.1810344827586207,0.1251596424010217,0.6938058748403576,0.0,0.0,0.5044699872286079,0.4955300127713921
Várzea,RN,76.85,3203,4168,Média,Média,1.0,True,0.09596928982725528,0.08349328214971209,0.1789827255278311,0.1890595009596929,0.1444337811900192,0.1362763915547025,0.17178502879078694,0.3920345489443378,0.07149712092130518,0.5343090211132437,0.0011996161228406909,0.0009596928982725527,0.4966410748560461,0.503358925143954
Dores do Rio Preto,ES,88.73,4731,5332,Média,Média,1.0,True,0.08833458364591147,0.09171042760690172,0.17085521380345087,0.18829707426856715,0.17010502625656415,0.1447861965491373,0.14591147786946737,0.5528882220555139,0.10483870967741936,0.3387096774193548,0.0020630157539384846,0.0015003750937734434,0.4951237809452363,0.5048762190547637
Monte Azul,MG,81.85,13745,16793,Média,Média,1.0,True,0.0739593878401715,0.0677663312094325,0.1515512415887572,0.19210385279580777,0.16334186863574107,0.16048353480616923,0.19079378312392067,0.3541952003811112,0.06282379562913118,0.5812540939677246,0.001071875186089442,0.0006550348359435479,0.4921098076579527,0.5078901923420472
Passa e Fica,RN,77.75,6694,8610,Média,Média,1.0,True,0.09210220673635308,0.09639953542392567,0.1943089430894309,0.19349593495934958,0.1551684088269454,0.12508710801393727,0.14343786295005806,0.3717770034843206,0.0692218350754936,0.5571428571428572,0.0011614401858304297,0.0006968641114982578,0.4857142857142857,0.5142857142857142
São Domingos,SE,79.67,6512,8174,Média,Média,1.0,True,0.09995106435037925,0.10545632493271348,0.18106190359677024,0.19158306826523122,0.17054073892830926,0.11279667237582579,0.13861022755077074,0.19977978957670664,0.08453633471984341,0.714705162711035,0.000611695620259359,0.0003670173721556154,0.48189380964032297,0.518106190359677
Marzagão,GO,92.81,2028,2185,Média,Média,1.0,True,0.10389016018306636,0.10389016018306636,0.19267734553775745,0.1862700228832952,0.1551487414187643,0.12265446224256293,0.13546910755148742,0.3675057208237986,0.09107551487414188,0.5386727688787185,0.002745995423340961,0.0,0.4988558352402746,0.5011441647597255
Serranos,MG,88.52,1473,1664,Média,Média,1.0,True,0.0673076923076923,0.08713942307692307,0.15625,0.18629807692307693,0.15084134615384615,0.17728365384615385,0.17487980769230768,0.6045673076923077,0.051682692307692304,0.33834134615384615,0.0018028846153846155,0.003605769230769231,0.5,0.5
Pontalina,GO,92.72,14133,15242,Média,Média,1.0,True,0.07544941608712767,0.08358483138695709,0.16119931767484583,0.17681406639548616,0.18075055766959716,0.14879937016139613,0.17340244062458995,0.4640467130297861,0.06888859729694266,0.46549009316362683,0.0006560818790185015,0.0009185146306259021,0.48799370161396144,0.5120062983860386
Caxias do Sul,RS,98.36,377645,383956,Baixa,Baixa,1.0,True,0.0726359270333059,0.08381429122086906,0.18775849316067467,0.20405202679473688,0.1592031378595464,0.14522497369490253,0.14731115023596453,0.7679135109231267,0.049560366291970956,0.18065872131181698,0.0008256154351019388,0.001041786037983519,0.47824750752690415,0.5217524924730959
Nova América,GO,89.59,1721,1921,Média,Média,1.0,True,0.0801665799062988,0.07183758459135867,0.14523685580426862,0.1629359708485164,0.1915668922436231,0.18011452368558042,0.168141592920354,0.3867777199375325,0.06402915148360229,0.5023425299323269,0.0,0.04685059864653826,0.5054659031754295,0.49453409682457056
Belém,AL,76.03,2835,3729,Média,Média,1.0,True,0.10163582729954411,0.09922231161169215,0.16251005631536605,0.19093590775006705,0.16680075087154733,0.1281844998659158,0.15071064628586753,0.23974255832662913,0.11504424778761062,0.640117994100295,0.0002681684097613301,0.004827031375703942,0.4781442746044516,0.5218557253955484
Bonito de Santa Fé,PB,79.43,6259,7880,Média,Média,1.0,True,0.1234771573604061,0.0998730964467005,0.18096446700507615,0.191751269035533,0.1469543147208122,0.11370558375634518,0.1432741116751269,0.29378172588832485,0.08236040609137056,0.6229695431472081,0.0001269035532994924,0.0007614213197969543,0.49467005076142134,0.5053299492385787
Marinópolis,SP,89.71,1438,1603,Média,Média,1.0,True,0.06862133499688085,0.07111665626949469,0.13973799126637554,0.16344354335620712,0.18652526512788523,0.19588271990018716,0.17467248908296942,0.5832813474734873,0.056144728633811605,0.35246412975670616,0.007485963817841547,0.0006238303181534623,0.5009357454772302,0.4990642545227698
Rio Grande,RS,96.74,151820,156944,Média,Média,1.0,True,0.07973544703843409,0.08919104903659904,0.17572509939851158,0.1888635436843715,0.14965847690896117,0.14768325007646038,0.16914313385666224,0.7490888469772657,0.10430472015495973,0.14393031909470894,0.0008219492302987052,0.0018541645427668468,0.47036522581302886,0.5296347741869711
Itupiranga,PA,84.77,31019,36590,Média,Média,1.0,True,0.13397103033615743,0.11965017764416508,0.2015304728067778,0.21270839027056573,0.14512161792839573,0.09505329324952173,0.09196501776441651,0.18136102760317027,0.13946433451762777,0.670757037441924,0.0013391637059305822,0.0070784367313473625,0.5286143755124351,0.47138562448756494
Salto,SP,97.41,106186,109014,Baixa,Baixa,1.0,True,0.07764140385638542,0.08564954959913405,0.19595648265360413,0.2100739354578311,0.1634652429963124,0.13926651622727357,0.12794686920945933,0.6271396334415763,0.07376116829031133,0.2936136642999982,0.004852587741024089,0.0006329462270900985,0.4845065771368815,0.5154934228631185
Monte Castelo,SC,95.35,5820,6104,Média,Média,1.0,True,0.09272608125819135,0.10206422018348624,0.17480340760157273,0.1875819134993447,0.1741480996068152,0.1374508519003932,0.1312254259501966,0.6736566186107471,0.019823066841415465,0.3040629095674967,0.0024574049803407602,0.0,0.5083551769331586,0.49164482306684143
Doutor Severiano,RN,77.91,4415,5667,Média,Média,1.0,True,0.10058231868713605,0.08381859890594671,0.17151932239280043,0.20222339862361038,0.13905064407976,0.13499205929062996,0.16781365802011647,0.49708840656431974,0.0714663843303335,0.43109228868890065,0.0001764602082230457,0.0001764602082230457,0.4799717663666843,0.5200282336333157
União do Oeste,SC,93.71,2146,2290,Média,Média,1.0,True,0.07074235807860262,0.07292576419213974,0.1572052401746725,0.1554585152838428,0.1703056768558952,0.18165938864628822,0.19170305676855895,0.7441048034934498,0.034934497816593885,0.2205240174672489,0.0004366812227074236,0.0,0.5087336244541485,0.4912663755458515
Joinville,SC,98.43,492965,500814,Baixa,Baixa,1.0,True,0.07853015291106079,0.09872527525188993,0.2117412851877144,0.20570511207753778,0.1629706837268926,0.1283530412488469,0.11397444959605761,0.7622869967692596,0.043724815999552726,0.19045993123195437,0.0027395400288330596,0.0007887159704001885,0.4870490840910997,0.5129509159089003
Dormentes,PE,80.32,10784,13427,Média,Média,1.0,True,0.10166083265062933,0.09756460862441349,0.18209577716541298,0.1887986892083116,0.16064645862813734,0.12780218961793402,0.14143144410516123,0.4599687197437998,0.052208237134132716,0.4854397855068146,0.0011916288076264244,0.0011916288076264244,0.49787741118641543,0.5021225888135845
Barro Duro,PI,76.64,3992,5209,Média,Média,1.0,True,0.10001919754271453,0.09848339412555193,0.17220195814935688,0.1889038203110002,0.14878095603762717,0.13707045498176235,0.15454021885198693,0.17642541754655405,0.14686120176617393,0.676713380687272,0.0,0.0,0.4814743712804761,0.5185256287195239
Senador Firmino,MG,93.08,5930,6371,Média,Média,1.0,True,0.07769580913514362,0.07989326636320829,0.1704598964055878,0.16637890441061057,0.15664730811489563,0.1605713388792968,0.18835347669125727,0.5369643698006592,0.07267304975671009,0.3875372782922618,0.0009417673834562863,0.0018835347669125726,0.49646837231203894,0.5035316276879611
Itanhangá,MT,93.66,5332,5693,Média,Média,1.0,True,0.10644651326190058,0.1036360442648867,0.21412260670999472,0.20217811347268574,0.1659933251361321,0.11979624099771649,0.08782715615668364,0.4468645705252064,0.07008607061303355,0.4784823467416125,0.003688740558580713,0.0008782715615668365,0.5359213068680836,0.4640786931319164
Boa Ventura de São Roque,PR,90.76,4589,5056,Média,Média,1.0,True,0.08959651898734178,0.09612341772151899,0.18730221518987342,0.18235759493670886,0.17444620253164558,0.140625,0.1295490506329114,0.6295490506329114,0.035799050632911396,0.33326740506329117,0.0007911392405063291,0.0005933544303797469,0.5124604430379747,0.48753955696202533
